4375, burdahan,
4376, buriko,
4377, burit,
4378, burlas,
4379, burles,
4380, burlesk,
4381, buro,
4382, buro,
4383, burok,
4384, burok,
4385, burol,
4386, burol,
4387, burot,
4388, bursigi,
4389, burubot,
4390, buruha,
4391, buruhin,
4392, burukrasya,
4393, burulan,
4394, burungbarung,
4395, bus,
4396, busa,
4397, busa,
4398, busa,
4399, busaan,
4400, busabos,
4401, busabusin,
4402, busahan,
4403, busaksak,
4404, busal,
4405, busal,
4406, busal,
4407, busalan,
4408, busalsal,
4409, busangsang,
4410, busbos,
4411, busbusin,
4412, busiksik,
4413, busil,
4414, busil,
4415, busilak,
4416, busilakoyelo,
4417, busilig,
4418, busina,
4419, busio,
4420, busisi,
4421, busisi,
4422, buslo,
4423, buslog,
4424, buslugin,
4425, buso,
4426, busog,
4427, busog,
4428, busol,
4429, buson,
4430, busong,
4431, busto,
4432, busulan,
4433, buswang,
4434, busyo,
4435, buta,
4436, butabuta,
4437, butaka,
4438, butal,
4439, butangero,
4440, butas,
4441, butas,
4442, butasngilong,
4443, butasbutas,
4444, butasan,
4445, butasin,
4446, butaw,
4447, butaw,
4448, butbot,
4449, butbot,
4450, butbutin,
4451, butete,
4452, buti,
4453, butig,
4454, butigan,
4455, butihin,
4456, butika,
4457, butikarya,
4458, butikaryo,
4459, butiki,
4460, butikin,
4461, butiktik,
4462, butil,
4463, butilbutil,
4464, butilin,
4465, butingting,
4466, butitos,
4467, butlig,
4468, butligbutlig,
4469, buto,
4470, buto,
4471, butongkape,
4472, butotbalat,
4473, butod,
4474, buton,
4475, butones,
4476, butonesan,
4477, butongpakwan,
4478, butse,
4479, butubutunisan,
4480, butuan,
4481, butuhan,
4482, butunggulugod,
4483, butyog,
4484, buuna,
4485, buuin,
4486, buukin,
4487, buumbilang,
4488, buungbuo,
4489, buurin,
4490, buwa,
4491, buwag,
4492, buwagin,
4493, buwal,
4494, buwal,
4495, buwan,
4496, buwan,
4497, buwanbuwan,
4498, buwanan,
4499, buway,
4500, buwaya,
4501, buwelta,
4502, buwenas,
4503, buwenasin,
4504, Buweno,
4505, buwey,
4506, buwig,
4507, buwik,
4508, buwis,
4509, buwis,
4510, buwisan,
4511, buwisit,
4512, buwisitin,
4513, buwitre,
4514, buya,
4515, buya,
4516, buyaan,
4517, buyangyang,
4518, buyaya,
4519, buyo,
4520, buyon,
4521, buyunin,
4522, byenes,
4523, cake,
4524, Canada,
4525, Canadian,
4526, Cantonese,
4527, caucus,
4528, chalet,
4529, chaperon,
4530, chassis,
4531, check,
4532, chocolate,
4533, cine,
4534, Cristo,
4535, Da,
4536, dagibalnian,
4537, daan,
4538, daan,
4539, daandaan,
4540, daanan,
4541, daanan,
4542, daanan,
4543, daangbakal,
4544, daangsukol,
4545, daangtuwiran,
4546, daanin,
4547, dabaw,
4548, dabdab,
4549, dabog,
4550, dabugan,
4551, dadaanin,
4552, dadalawahin,
4553, dadaldalan,
4554, dadayaan,
4555, dado,
4556, dagan,
4557, daga,
4558, daga,
4559, dagabdab,
4560, dagadagaan,
4561, dagain,
4562, dagalwak,
4563, dagan,
4564, daganan,
4565, dagandang,
4566, daganggililan,
4567, dagangputi,
4568, dagas,
4569, dagasa,
4570, dagasinin,
4571, dagat,
4572, dagatdagatan,
4573, dagatkipot,
4574, dagatan,
4575, dagdag,
4576, dagdag,
4577, dagdagan,
4578, dagdangat,
4579, daghan,
4580, dagil,
4581, dagilap,
4582, dagilin,
4583, dagim,
4584, dagindas,
4585, daginding,
4586, daginsin,
4587, dagipik,
4588, dagisdis,
4589, dagisik,
4590, dagisikin,
4591, dagisog,
4592, dagison,
4593, dagisunin,
4594, dagit,
4595, dagit,
4596, dagitab,
4597, dagitabtigil,
4598, dagitabbalani,
4599, dagitabin,
4600, dagitigalan,
4601, dagitigalin,
4602, dagitin,
4603, daglat,
4604, daglatin,
4605, dagli,
4606, daglian,
4607, daglian,
4608, dagok,
4609, dagos,
4610, dagsa,
4611, dagsaan,
4612, dagsaan,
4613, dagsin,
4614, dagta,
4615, dagubang,
4616, dagubdob,
4617, dagukan,
4618, daguldol,
4619, dagundong,
4620, dagunot,
4621, dagup,
4622, dagusdos,
4623, dahak,
4624, dahan,
4625, dahandahan,
4626, dahanan,
4627, dahas,
4628, dahasin,
4629, dahikan,
4630, dahil,
4631, dahildito,
4632, dahildoon,
4633, dahilsa,
4634, dahilan,
4635, dahilanin,
4636, dahilig,
4637, dahilig,
4638, dahol,
4639, dahon,
4640, dahongpula,
4641, dahop,
4642, dahumpalay,
4643, dahunan,
4644, daig,
4645, daig,
4646, daig,
4647, daigdig,
4648, daigdigan,
4649, daigin,
4650, daing,
4651, daing,
4652, daing,
4653, daingan,
4654, daingan,
4655, daingin,
4656, dais,
4657, dais,
4658, daisdais,
4659, daisan,
4660, dait,
4661, daiti,
4662, dakil,
4663, dakila,
4664, dakilain,
4665, dakilanggawa,
4666, dakip,
4667, dakipin,
4668, daklunsod,
4669, dakmain,
4670, dako,
4671, dakol,
4672, dakongitaas,
4673, dakongloob,
4674, dakot,
4675, dakpin,
4676, daksipat,
4677, daktinig,
4678, dakunot,
4679, dakutin,
4680, dala,
4681, dala,
4682, dala,
4683, dala,
4684, daladala,
4685, daladalahan,
4686, daladalawa,
4687, dalag,
4688, dalagdagat,
4689, dalaga,
4690, dalagahin,
4691, dalagambukid,
4692, dalagangbukid,
4693, dalagangbukid,
4694, dalagangina,
4695, dalagdag,
4696, dalagita,
4697, dalahik,
4698, dalahik,
4699, dalahikan,
4700, dalahikin,
4701, dalahin,
4702, dalahira,
4703, dalahit,
4704, dalain,
4705, dalamhati,
4706, dalampasigan,
4707, dalandan,
4708, dalandanan,
4709, dalang,
4710, dalanggalit,
4711, dalanghiya,
4712, dalangat,
4713, dalanghita,
4714, dalangin,
4715, dalanginan,
4716, dalanginan,
4717, dalanginan,
4718, dalapdap,
4719, dalas,
4720, dalasdalas,
4721, dalasdalasin,
4722, dalasa,
4723, dalasa,
4724, dalasadalasa,
4725, dalasan,
4726, dalasin,
4727, dalat,
4728, dalatan,
4729, dalatanin,
4730, dalaw,
4731, dalawa,
4732, dalawahan,
4733, dalawahin,
4734, dalawampu,
4735, dalawangbeses,
4736, dalawangmukha,
4737, dalawin,
4738, dalawit,
4739, dalawit,
4740, dalawitin,
4741, dalayday,
4742, dalaydayan,
4743, dalayrayan,
4744, daldal,
4745, daldal,
4746, daldalan,
4747, daldalan,
4748, daldalera,
4749, daldalero,
4750, dale,
4751, Dale,
4752, dalhan,
4753, dalhin,
4754, dali,
4755, dali,
4756, dali,
4757, dalidali,
4758, dalidaliin,
4759, dalian,
4760, dalihin,
4761, dalin,
4762, daling,
4763, dalingsil,
4764, dalipay,
4765, daliri,
4766, daliriin,
4767, dalirot,
4768, dalisay,
4769, dalisayin,
4770, dalisdis,
4771, dalit,
4772, dalit,
4773, dalmatika,
4774, dalmatika,
4775, dalo,
4776, dalo,
4777, dalok,
4778, daloy,
4779, dalub,
4780, dalubagham,
4781, dalubagimat,
4782, dalubbanayan,
4783, dalubbatas,
4784, dalubbayan,
4785, dalubulnong,
4786, dalubulnungin,
4787, dalubhalman,
4788, dalubhasa,
4789, dalubhasa,
4790, dalubhasaan,
4791, dalubhayop,
4792, dalubtala,
4793, dalubtalaan,
4794, dalubtalain,
4795, dalubtauhan,
4796, dalubwika,
4797, dalubwikaan,
4798, dalugdog,
4799, daluhan,
4800, daluhong,
4801, daluhungin,
4802, dalukin,
4803, dalulong,
4804, dalulungan,
4805, dalumat,
4806, dalumog,
4807, dalumos,
4808, dalumoy,
4809, dalungdong,
4810, dalupang,
4811, dalupani,
4812, daluro,
4813, dalusdos,
4814, dalusong,
4815, daluyan,
4816, daluyangluha,
4817, daluyanguhog,
4818, daluyong,
4819, dalwa,
4820, dalya,
4821, dama,
4822, dama,
4823, dama,
4824, damadama,
4825, damadenotse,
4826, damarama,
4827, damadenotse,
4828, damahan,
4829, damahin,
4830, damahuwana,
4831, damak,
4832, damak,
4833, damasko,
4834, damaskuhan,
4835, damayan,
4836, damayan,
4837, damba,
4838, damba,
4839, dambahan,
4840, dambahin,
4841, dambana,
4842, dambangan,
4843, dambong,
4844, dambuhala,
4845, dambungan,
4846, dambungin,
4847, damdam,
4848, damdamin,
4849, damdamin,
4850, damhin,
4851, dami,
4852, damiha,
4853, damihan,
4854, damihin,
4855, damikay,
4856, damingtugano,
4857, damira,
4858, damit,
4859, damitpambahay,
4860, damitpamburol,
4861, damitpanloob,
4862, damitpansayaw,
4863, damitpayaso,
4864, damitan,
4865, damo,
4866, damo,
4867, damongBermuda,
4868, damongdagat,
4869, damonggamot,
4870, damot,
4871, dampa,
4872, dampi,
4873, dampian,
4874, dampiin,
4875, dampol,
4876, dampot,
4877, damputan,
4878, damputin,
4879, damsak,
4880, damtan,
4881, damtin,
4882, damuhan,
4883, damuhiya,
4884, damuho,
4885, damulag,
4886, damulag,
4887, danak,
4888, danakngdugo,
4889, danasin,
4890, danaw,
4891, danay,
4892, dandang,
4893, Danes,
4894, Danesa,
4895, dangat,
4896, dangal,
4897, dangalin,
4898, danganat,
4899, dangat,
4900, dangkal,
4901, dangkalin,
4902, danglay,
4903, danlay,
4904, dansa,
4905, dantaon,
4906, dantay,
4907, dantay,
4908, dantayan,
4909, dantayan,
4910, danum,
4911, danyos,
4912, dao,
4913, daong,
4914, daop,
4915, dapa,
4916, dapa,
4917, dapaan,
4918, dapal,
4919, dapat,
4920, dapat,
4921, dapatsisihin,
4922, dapdap,
4923, dapil,
4924, dapilos,
4925, dapilpil,
4926, dapit,
4927, dapithapon,
4928, dapitin,
4929, daplas,
4930, daplis,
4931, daplis,
4932, daplisin,
4933, dapo,
4934, dapo,
4935, dapog,
4936, dapog,
4937, dapuan,
4938, dapuan,
4939, dapugan,
4940, dapugan,
4941, dapulak,
4942, dapulakin,
4943, dapuwa,
4944, dapwa,
4945, dapyo,
4946, darag,
4947, daragis,
4948, daragis,
4949, daragisin,
4950, darak,
4951, darakila,
4952, darandang,
4953, darang,
4954, darangan,
4955, darangin,
4956, darapa,
4957, darapugan,
4958, daras,
4959, darasig,
4960, darasigin,
4961, darating,
4962, darautan,
4963, dasa,
4964, dasagwe,
4965, dasal,
4966, dasalan,
4967, dasalin,
4968, dasdas,
4969, dasig,
4970, daskol,
4971, daskol,
4972, daskulin,
4973, daster,
4974, dasto,
4975, data,
4976, data,
4977, datain,
4978, datapuwa,
4979, datapwa,
4980, datay,
4981, dati,
4982, dati,
4983, datidati,
4984, datirati,
4985, datibo,
4986, datig,
4987, datig,
4988, datigan,
4989, datihan,
4990, datiles,
4991, dating,
4992, datnan,
4993, dato,
4994, dato,
4995, datos,
4996, datu,
4997, daungan,
4998, daungan,
4999, dausos,
5000, dausdos,
5001, dausdusan,
5002, dausos,
5003, daw,
5004, dawag,
5005, dawak,
5006, dawal,
5007, dawdaw,
5008, dawdawin,
5009, dawi,
5010, dawil,
5011, dawis,
5012, dawit,
5013, dawit,
5014, daya,
5015, dayaan,
5016, dayag,
5017, dayagram,
5018, dayain,
5019, dayalin,
5020, dayami,
5021, dayan,
5022, dayandang,
5023, dayang,
5024, dayangdayang,
5025, dayap,
5026, dayapan,
5027, dayapan,
5028, dayastem,
5029, dayaw,
5030, dayikdik,
5031, dayikdik,
5032, dayo,
5033, dayuhan,
5034, dayuhan,
5035, dayuhin,
5036, dayukdok,
5037, dayupay,
5038, de,
5039, dekolor,
5040, dekompiyansa,
5041, dekuryente,
5042, delata,
5043, demotor,
5044, deserye,
5045, detaripa,
5046, dean,
5047, debate,
5048, debatihan,
5049, debatihin,
5050, debatista,
5051, deber,
5052, debilidad,
5053, debit,
5054, deboniyano,
5055, debosyon,
5056, debosyonaryo,
5057, debosyones,
5058, deboto,
5059, debu,
5060, debutante,
5061, debyutant,
5062, dedal,
5063, dede,
5064, dedikado,
5065, dedikasyon,
5066, degradasyon,
5067, degri,
5068, dehado,
5069, dehestyon,
5070, dekada,
5071, dekadensiya,
5072, dekadent,
5073, dekadente,
5074, dekalog,
5075, dekalogo,
5076, dekana,
5077, dekano,
5078, dekaydent,
5079, deklamador,
5080, deklamasyon,
5081, deklarado,
5082, deklarahan,
5083, deklarasyon,
5084, deklibe,
5085, dekor,
5086, dekorado,
5087, dekorador,
5088, dekorasyon,
5089, dekorasyunan,
5090, dekoratibo,
5091, dekoro,
5092, dekreto,
5093, delantal,
5094, delantera,
5095, delegado,
5096, delegahan,
5097, delegasyon,
5098, delikada,
5099, delikadesa,
5100, delikado,
5101, delingkuwente,
5102, delinyante,
5103, deliryo,
5104, delpin,
5105, delta,
5106, delusyon,
5107, demalas,
5108, demanda,
5109, demanda,
5110, demandado,
5111, demandante,
5112, demerit,
5113, demokrasya,
5114, demokrata,
5115, demokratiko,
5116, demolisyon,
5117, demonyo,
5118, demonyuhin,
5119, demos,
5120, demostrador,
5121, demostrasyon,
5122, dendrita,
5123, denominador,
5124, denominasyon,
5125, denominasyon,
5126, dentadura,
5127, dental,
5128, dentista,
5129, dentyur,
5130, deodorant,
5131, deorodante,
5132, departamento,
5133, depekto,
5134, depende,
5135, dependensiya,
5136, dependiyente,
5137, dependyente,
5138, depensa,
5139, depensor,
5140, deperensiya,
5141, deperensya,
5142, depinihin,
5143, depinisyon,
5144, depisit,
5145, depo,
5146, deportasyon,
5147, deposisyon,
5148, depositante,
5149, deposito,
5150, deposituhan,
5151, depresyon,
5152, deputasyon,
5153, deretsa,
5154, deretsahan,
5155, deretso,
5156, deretso,
5157, deretso,
5158, deretsos,
5159, dermatitis,
5160, dermatologo,
5161, dermatolohia,
5162, desapinado,
5163, desapio,
5164, desaprobado,
5165, desaprobahan,
5166, desareglado,
5167, desayt,
5168, desbentaha,
5169, desembarke,
5170, desensiya,
5171, desenso,
5172, desente,
5173, desesperada,
5174, desesperado,
5175, desesperasyon,
5176, desetso,
5177, desgaste,
5178, desgrasya,
5179, desgrasyada,
5180, desgrasyado,
5181, desidido,
5182, desidihin,
5183, desilusyon,
5184, desimpeksiyon,
5185, desimpektado,
5186, desimpektahan,
5187, desimpektante,
5188, desinteresado,
5189, desisyon,
5190, desk,
5191, deskarga,
5192, deskargahan,
5193, deskargahin,
5194, deskargo,
5195, deskaril,
5196, deskompasado,
5197, deskompiyansa,
5198, deskontento,
5199, deskribihin,
5200, deskripsiyon,
5201, deskubrihin,
5202, deskuwento,
5203, desmaya,
5204, desmayahin,
5205, desordenado,
5206, desorganisado,
5207, desorganisahin,
5208, despalkador,
5209, despalko,
5210, despalkuhin,
5211, despatsado,
5212, despatsador,
5213, despatsadora,
5214, despatsahin,
5215, despatso,
5216, despedida,
5217, despertador,
5218, desterado,
5219, destilada,
5220, destilador,
5221, destilasyon,
5222, destileria,
5223, destinado,
5224, destinasyon,
5225, destino,
5226, destino,
5227, destiyero,
5228, destornilyador,
5229, destruksiyon,
5230, desyerto,
5231, detalyado,
5232, detalye,
5233, detalyehin,
5234, detektib,
5235, detenihin,
5236, detensiyon,
5237, determinasyon,
5238, di,
5239, diasahan,
5240, dikakaunti,
5241, dikapantayan,
5242, dikatumbas,
5243, dimakatulog,
5244, dimaligaya,
5245, dimasaya,
5246, dipansinin,
5247, dipumasok,
5248, disumangayon,
5249, diumano,
5250, di,
5251, dikatulad,
5252, diabot,
5253, diakalain,
5254, dialam,
5255, dibagay,
5256, didapat,
5257, didinig,
5258, diganap,
5259, diginagamit,
5260, digumagalaw,
5261, dihalata,
5262, dihanda,
5263, dihusto,
5264, diiba,
5265, diibaiba,
5266, diimportante,
5267, diinihanda,
5268, dikailangan,
5269, dikalaban,
5270, dikanaisnais,
5271, dikaraniwan,
5272, dikasali,
5273, dikasapatan,
5274, dikasiyasiya,
5275, dikasiyahan,
5276, dikasukat,
5277, dikatalo,
5278, dikatanyagan,
5279, dikatiyakan,
5280, dikatiyhakan,
5281, dikauri,
5282, dikawasa,
5283, dikawiliwili,
5284, dikilala,
5285, dikinukusa,
5286, dikumikibo,
5287, dikumukupas,
5288, dikusa,
5289, dilihim,
5290, dilumahok,
5291, dilumalago,
5292, dimaaabot,
5293, dimaaari,
5294, dimaabot,
5295, dimaaliwaliw,
5296, dimaarok,
5297, dimaatensiyon,
5298, dimaawain,
5299, dimababago,
5300, dimababahiran,
5301, dimabata,
5302, dimabilang,
5303, dimabisa,
5304, dimadalumat,
5305, dimagagalaw,
5306, dimagagamit,
5307, dimagagapi,
5308, dimagagawa,
5309, dimagamit,
5310, dimaginhawa,
5311, dimagkamayaw,
5312, dimagkatalo,
5313, dimagkatugma,
5314, dimagkatugon,
5315, dimahahabol,
5316, dimahahalata,
5317, dimahaka,
5318, dimahakbang,
5319, dimahalaga,
5320, dimahihinagap,
5321, dimaiaalis,
5322, dimaihi,
5323, dimaiiba,
5324, dimaiiwasan,
5325, dimaikakait,
5326, dimailarawan,
5327, dimaisasagawa,
5328, dimaitatanggi,
5329, dimaiwasto,
5330, dimakabasa,
5331, dimakahakbang,
5332, dimakahuma,
5333, dimakaimik,
5334, dimakaliksyon,
5335, dimakasasama,
5336, dimakaugaga,
5337, dimakukuha,
5338, dimalalagusan,
5339, dimalilimot,
5340, dimalilimutan,
5341, dimalinaw,
5342, dimalirip,
5343, dimaliwanag,
5344, dimaliwanag,
5345, dimalulusutan,
5346, dimalulutas,
5347, dimalunok,
5348, dimananalo,
5349, dimangyayari,
5350, dimapagdamdam,
5351, dimapagtiwala,
5352, dimapaihi,
5353, dimapakali,
5354, dimapaknit,
5355, dimapalagay,
5356, dimapaparisan,
5357, dimapapatigil,
5358, dimapapayagan,
5359, dimapayapa,
5360, dimapigil,
5361, dimapigilan,
5362, dimapirme,
5363, dimaraanan,
5364, dimaramdamin,
5365, dimaramot,
5366, dimarangal,
5367, dimarapat,
5368, dimararaanan,
5369, dimarinig,
5370, dimasagwa,
5371, dimasaho,
5372, dimasakit,
5373, dimasalita,
5374, dimasasagot,
5375, dimasayod,
5376, dimasisira,
5377, dimasukat,
5378, dimasunurin,
5379, dimasusupil,
5380, dimasyado,
5381, dimatapang,
5382, dimatarok,
5383, dimatatag,
5384, dimatatagusan,
5385, dimatatanggap,
5386, dimatataya,
5387, dimataya,
5388, dimatibay,
5389, dimatiis,
5390, dimatinag,
5391, dimatindi,
5392, dimatingkala,
5393, dimatitiis,
5394, dimatunaw,
5395, dimatutularan,
5396, dimatutulutan,
5397, dimatutunaw,
5398, dimatututulan,
5399, dimatwid,
5400, dimaulatan,
5401, dinaaano,
5402, dinaaayon,
5403, dinaano,
5404, dinaari,
5405, dinabubungkal,
5406, dinagiiba,
5407, dinagbabago,
5408, dinagbunga,
5409, dinagkukulang,
5410, dinagsisisi,
5411, dinaiman,
5412, dinakagagalaw,
5413, dinakakabit,
5414, dinakasasakit,
5415, dinamumunga,
5416, dinapapawi,
5417, dinararapat,
5418, dinasasalat,
5419, dinasisiyahan,
5420, dinatitigatig,
5421, dinatural,
5422, dinormal,
5423, dipagkaangkop,
5424, dipagkaayos,
5425, dipagkaibig,
5426, dipagkakaakma,
5427, dipagkakaayos,
5428, dipagkakaisa,
5429, dipagkakasama,
5430, dipagkakatama,
5431, dipagkakayon,
5432, dipagkampi,
5433, dipagkapanay,
5434, dipagkasama,
5435, dipagkilos,
5436, dipaglapit,
5437, dipagod,
5438, dipagpansin,
5439, dipagsasama,
5440, dipagtanggap,
5441, dipagtupad,
5442, dipakusa,
5443, dipalak,
5444, dipalalo,
5445, dipanay,
5446, dipantay,
5447, dipareho,
5448, dipatag,
5449, dipirmihan,
5450, disaklaw,
5451, disanay,
5452, disangayunan,
5453, disapat,
5454, disibilisado,
5455, disinasadya,
5456, disosyal,
5457, ditahi,
5458, ditakot,
5459, ditama,
5460, ditanyag,
5461, ditapat,
5462, ditasado,
5463, ditatagusan,
5464, ditimbang,
5465, ditinatablan,
5466, ditinatagusan,
5467, ditinatalaban,
5468, ditinatalban,
5469, ditiyak,
5470, ditotoo,
5471, ditumitigil,
5472, ditumpak,
5473, ditunay,
5474, diubligado,
5475, diwasto,
5476, diabasa,
5477, diabetes,
5478, diabetiko,
5479, diablo,
5480, diaboliko,
5481, diadema,
5482, diagnosis,
5483, diagnostiko,
5484, diakonesa,
5485, diakono,
5486, dialektika,
5487, dialektiko,
5488, dialekto,
5489, dialogo,
5490, diamante,
5491, diamantino,
5492, diametro,
5493, diana,
5494, Diantres,
5495, diarea,
5496, diario,
5497, diban,
5498, dibdib,
5499, dibdibihin,
5500, dibdibin,
5501, dibelupin,
5502, dibersiyon,
5503, dibersyon,
5504, dibidendado,
5505, dibidendo,
5506, dibinidad,
5507, dibino,
5508, dibisor,
5509, dibisyon,
5510, diborsiyada,
5511, diborsiyado,
5512, diborsiyo,
5513, diborsiyuhan,
5514, diborsiyuhin,
5515, diborsyada,
5516, diborsyado,
5517, diborsyo,
5518, diborsyuhan,
5519, diborsyuhin,
5520, dibu,
5521, dibuhante,
5522, dibuhayin,
5523, dibuho,
5524, dibuhuhan,
5525, dibutante,
5526, didal,
5527, dies,
5528, dieta,
5529, diga,
5530, digahan,
5531, dighal,
5532, dighalin,
5533, dighay,
5534, digkal,
5535, diglap,
5536, digma,
5537, digmaan,
5538, digmain,
5539, dignidad,
5540, dignitaryo,
5541, digri,
5542, dihado,
5543, dihayin,
5544, dihestiyon,
5545, dihutukin,
5546, diigkasin,
5547, diin,
5548, diinan,
5549, diit,
5550, diit,
5551, diitan,
5552, dikasanlingan,
5553, dikatumbas,
5554, dikatumbasan,
5555, dikay,
5556, dikdik,
5557, dikdik,
5558, dikdikan,
5559, dike,
5560, dikin,
5561, dikit,
5562, dikit,
5563, dikit,
5564, dikit,
5565, dikitdikit,
5566, dikitan,
5567, dikitan,
5568, dikiya,
5569, diklap,
5570, diko,
5571, dikoy,
5572, diksiyon,
5573, diksiyunarista,
5574, diksiyunaryo,
5575, diksyon,
5576, diksyunarista,
5577, diksyunaryo,
5578, dikta,
5579, diktador,
5580, diktahan,
5581, diktatoryal,
5582, dikya,
5583, dila,
5584, dilaan,
5585, dilag,
5586, dilan,
5587, dilangmatigas,
5588, dilantal,
5589, dilantera,
5590, dilat,
5591, dilatan,
5592, dilaw,
5593, dilaw,
5594, dilawnamura,
5595, dilawan,
5596, dildil,
5597, dilema,
5598, dili,
5599, dilidili,
5600, dilidilihin,
5601, dilidili,
5602, dilidilihin,
5603, dilig,
5604, diligin,
5605, dilihensiya,
5606, dilikada,
5607, dilikadesa,
5608, dilikado,
5609, dilikas,
5610, dilim,
5611, diliman,
5612, diliman,
5613, dilimin,
5614, dilingkwente,
5615, dilingukwente,
5616, dilinyante,
5617, diliryo,
5618, dilis,
5619, dilis,
5620, dilman,
5621, dilman,
5622, dilubyo,
5623, dimahanag,
5624, dimakatunay,
5625, dimarim,
5626, dimensiyon,
5627, dimensyon,
5628, dimig,
5629, dimig,
5630, dimisyon,
5631, dimon,
5632, dimonyo,
5633, dimpol,
5634, din,
5635, dina,
5636, dinadapulak,
5637, dinagipik,
5638, dinaglat,
5639, dinaglat,
5640, dinaing,
5641, dinamika,
5642, dinamiko,
5643, dinamita,
5644, dinamitahin,
5645, dinamo,
5646, dinastia,
5647, dinastiya,
5648, dinding,
5649, dingal,
5650, dingalan,
5651, dingas,
5652, dingding,
5653, dingdingan,
5654, dinggin,
5655, dinggin,
5656, dingig,
5657, dini,
5658, diniatdoon,
5659, dinig,
5660, dinuguan,
5661, dinulang,
5662, dinurog,
5663, Dios,
5664, diosa,
5665, diosesis,
5666, dip,
5667, dippolt,
5668, dipa,
5669, dipagkatugma,
5670, dipahin,
5671, diperensiya,
5672, diperensya,
5673, diploma,
5674, diplomasya,
5675, diplomat,
5676, diplomatiko,
5677, dipsomania,
5678, dipsomaniya,
5679, dipsomanya,
5680, dipterya,
5681, diptonggo,
5682, dipusyon,
5683, diputado,
5684, dira,
5685, dirain,
5686, direksiyon,
5687, direkta,
5688, direktiba,
5689, direkto,
5690, direktor,
5691, direktoryo,
5692, diri,
5693, diringgin,
5694, disaluyan,
5695, disapinado,
5696, disaprobahan,
5697, disapyo,
5698, disareglado,
5699, disbentaha,
5700, diseksiyon,
5701, diseksyon,
5702, disembarke,
5703, diseminasyon,
5704, disensaryo,
5705, disensiya,
5706, disenso,
5707, disente,
5708, disenteria,
5709, disenterya,
5710, disenyo,
5711, disertasyon,
5712, disesperada,
5713, disesperado,
5714, disesperasyon,
5715, disetso,
5716, disgaste,
5717, disgrasya,
5718, disgrasyada,
5719, disgrasyado,
5720, disgustado,
5721, disgusto,
5722, disidensiya,
5723, disidente,
5724, disidido,
5725, disidihin,
5726, disilusyon,
5727, disimpeksyon,
5728, disimpekta,
5729, disimpekta,
5730, disimpektado,
5731, disimpektahan,
5732, disimpektahin,
5733, disimpektant,
5734, disimpektante,
5735, disimulado,
5736, disimulahin,
5737, disin,
5738, disingkad,
5739, disinteresado,
5740, disinteria,
5741, disinteriya,
5742, disintirya,
5743, disintonado,
5744, disiotso,
5745, disipado,
5746, disiplin,
5747, disiplina,
5748, disiplinado,
5749, disiplinahin,
5750, disipulo,
5751, disiseis,
5752, disisyon,
5753, disisyunan,
5754, diskarga,
5755, diskargahan,
5756, diskargahin,
5757, diskargo,
5758, diskaril,
5759, disko,
5760, diskompasado,
5761, diskompiyado,
5762, diskontento,
5763, diskresyon,
5764, diskriminasyon,
5765, diskripsiyon,
5766, diskubrihin,
5767, diskumpyansa,
5768, diskurso,
5769, diskusyon,
5770, diskutihin,
5771, diskuwento,
5772, diskuwentuhan,
5773, dislokasyon,
5774, dismaya,
5775, dismayahin,
5776, dismenorea,
5777, dismisal,
5778, dismisin,
5779, disordenado,
5780, disorganisado,
5781, disorganisahin,
5782, dispalkador,
5783, dispalko,
5784, dispalkuhin,
5785, disparate,
5786, dispatsado,
5787, dispatsador,
5788, dispatsadora,
5789, dispatsahin,
5790, dispatso,
5791, dispedida,
5792, dispensa,
5793, dispensa,
5794, dispensa,
5795, dispensasyon,
5796, dispepsiya,
5797, disperensiya,
5798, dispertador,
5799, dispigurado,
5800, disposisyon,
5801, dispras,
5802, Disprosyum,
5803, dispuwesto,
5804, distansiya,
5805, disterado,
5806, distilada,
5807, distilador,
5808, distilahin,
5809, distilasyon,
5810, distileriya,
5811, distilerya,
5812, distinado,
5813, distinasyon,
5814, distinggihin,
5815, distino,
5816, distino,
5817, distinsiyon,
5818, distiyero,
5819, distornilyador,
5820, distraksiyon,
5821, distribuidor,
5822, distribusyon,
5823, distribyutor,
5824, distrito,
5825, distruksiyon,
5826, distrungkado,
5827, distrungkahin,
5828, disturnilyador,
5829, Disyembre,
5830, disyerto,
5831, dita,
5832, dita,
5833, dita,
5834, ditaghayin,
5835, ditdit,
5836, ditensiyon,
5837, ditinihin,
5838, ditiran,
5839, dito,
5840, ditoatdoon,
5841, ditse,
5842, ditso,
5843, ditunayin,
5844, ditur,
5845, diwa,
5846, diwara,
5847, diwasa,
5848, diwata,
5849, diyabelin,
5850, diyabetes,
5851, diyabetiko,
5852, diyabetis,
5853, diyablo,
5854, diyaboliko,
5855, diyadema,
5856, diyagnosis,
5857, diyagnostiko,
5858, diyak,
5859, diyaket,
5860, diyakin,
5861, diyakonesa,
5862, diyakonisa,
5863, diyakono,
5864, diyalektika,
5865, diyalektiko,
5866, diyalekto,
5867, diyalogo,
5868, diyam,
5869, diyamante,
5870, diyambori,
5871, diyametro,
5872, diyan,
5873, diyana,
5874, diyangket,
5875, diyanitor,
5876, diyarea,
5877, diyari,
5878, diyariya,
5879, diyaryo,
5880, diyaryo,
5881, diyas,
5882, diyas,
5883, diyastem,
5884, diyastropism,
5885, diyata,
5886, diyatomea,
5887, diyenereytor,
5888, diyes,
5889, diyeta,
5890, diyetahin,
5891, diyim,
5892, diyip,
5893, diyipni,
